kalowsky	29.31	182.88	102.27272727272727
slamb	42.3	187.96	77.27272727272727
haruspex	40.58	195.58	90.9090909090909
rms	28.66	190.5	90.9090909090909
novelli	33.67	187.96	99.54545454545453
karlberry	26.6	182.88	104.54545454545453
timbl	36.67	187.96	99.99999999999999
piledriver	23.85	177.8	96.36363636363636
randu	23.34	187.96	81.81818181818181
irb	31.85	198.12	81.81818181818181
elgreen	31.61	193.04	81.81818181818181
csg	25.21	190.5	77.27272727272727
ksb	29.85	185.42000000000002	86.81818181818181
ab	25.43	193.04	75
softweyr	31.48	185.42000000000002	99.99999999999999
petef	29.73	182.88	113.63636363636363
crt0	31.78	187.96	93.18181818181817
schultmc	31.48	187.96	84.09090909090908
pretzelgod	30.55	182.88	99.54545454545453
branden	26.81	190.5	88.63636363636363
swilde	25.24	185.42000000000002	97.72727272727272
bernhard	31.42	193.04	97.72727272727272
jan	22.3	180.34	77.27272727272727
coorman	25.4	193.04	86.36363636363636
ber	26	182.88	88.63636363636363
Fefe	27.27	190.5	93.63636363636363
johnmc	27.1	198.12	90.9090909090909
kapplegate	28.41	185.42000000000002	81.81818181818181
netsaint	38.76	187.96	86.36363636363636
VUGO	36.67	180.34	81.81818181818181
pom	35.72	190.5	97.72727272727272
pliant	26.09	187.96	86.36363636363636
huberttonneau	26.11	190.5	104.54545454545453
hf	27.32	190.5	75
fxn	26.73	200.66	90.9090909090909
oka	26.25	182.88	95.45454545454545
eel	31.68	182.88	88.63636363636363
athomas	27.16	187.96	113.63636363636363
minou	27.03	190.5	105.45454545454544
abraham	29.06	185.42000000000002	109.09090909090908
gord	33.67	177.8	75
Drue	27.27	187.96	93.18181818181817
Bram	24.11	175.26	126.36363636363636
splork	34.68	190.5	104.09090909090908
Zooko	28.63	187.96	101.36363636363636
orasis	23.92	195.58	87.27272727272727
AlthA	24.69	187.96	81.81818181818181
macdome	29.56	187.96	86.36363636363636
Darin	25.34	190.5	77.27272727272727
mjs	37.27	195.58	75.9090909090909
lypanov	34.85	187.96	90.9090909090909
andersca	23.08	182.88	75
esr	29.17	185.42000000000002	92.72727272727272
bengoodger	32.95	177.8	90.9090909090909
kevinvv	28.09	187.96	81.81818181818181
landonf	27.2	187.96	88.63636363636363
felipe	33.74	185.42000000000002	97.72727272727272
Wolf	33.77	190.5	93.63636363636363
niceguyeddie	24.53	193.04	90.9090909090909
Rabbitt	25.22	175.26	72.72727272727272
easino	27.81	185.42000000000002	86.36363636363636
Payne	30.96	187.96	80.9090909090909
izham	23.87	190.5	84.09090909090908
zeenix	33.53	180.34	93.18181818181817
nutella	26.9	185.42000000000002	97.72727272727272
zhaoway	24.02	177.8	81.81818181818181
mx	26.25	190.5	92.27272727272727
iand	35.23	185.42000000000002	84.09090909090908
jmason	30.6	185.42000000000002	89.54545454545453
mallum	28.45	182.88	97.72727272727272
simonstl	29.8	187.96	87.27272727272727
aaronsw	22.43	177.8	93.18181818181817
zbir	25.22	185.42000000000002	109.09090909090908
mml	26.43	190.5	72.72727272727272
cdent	29.14	177.8	86.36363636363636
squiggy	26.03	180.34	85.45454545454545
suso	27.49	198.12	86.36363636363636
ahosey	27.26	185.42000000000002	104.54545454545453
esinclai	27.49	175.26	94.54545454545453
cannam	39.79	195.58	97.72727272727272
eknuth	24.33	180.34	93.18181818181817
jjw	26.55	187.96	78.18181818181817
jlf	25.13	187.96	104.99999999999999
bmastenbrook	29.64	187.96	81.81818181818181
crhodes	29.95	187.96	109.09090909090908
water	25.66	185.42000000000002	97.72727272727272
dan	25.37	182.88	113.63636363636363
wnewman	26.25	182.88	86.36363636363636
tbmoore	33.03	180.34	104.54545454545453
Leimy	33.75	177.8	81.81818181818181
pfdietz	29.5	180.34	90.9090909090909
nymia	34.69	187.96	77.27272727272727
kroah	37.36	200.66	86.36363636363636
govert	30.79	195.58	93.18181818181817
cyrus	29.77	180.34	109.09090909090908
Frostola	24.41	193.04	79.54545454545453
Gregoyle	23.9	180.34	99.54545454545453
Rika	23.49	190.5	109.09090909090908
infodragon	24.34	185.42000000000002	90.9090909090909
jleader	25.41	182.88	93.18181818181817
larke	25.54	195.58	104.54545454545453
jameson	23.29	182.88	95.9090909090909
miniver	24.49	190.5	84.09090909090908
volsung	25.25	187.96	94.54545454545453
matt	29.17	180.34	108.18181818181817
Malkuse	32.33	190.5	104.54545454545453
pemdas	22.52	182.88	84.09090909090908
tetron	24.01	190.5	97.72727272727272
Blacky	24.21	185.42000000000002	77.27272727272727
nixnut	28.7	195.58	90.9090909090909
const	24.94	187.96	80
hypatia	32.52	182.88	95.45454545454545
jonathon	29.8	182.88	85.45454545454545
maphew	26.97	190.5	89.54545454545453
sergent	26.97	187.96	110.9090909090909
pedro	30.55	193.04	95.45454545454545
pnkfelix	25.27	180.34	86.36363636363636
apgarcia	29.86	190.5	90.9090909090909
zachlipton	29.85	193.04	90.9090909090909
jono	27.94	190.5	99.99999999999999
renster	44.28	180.34	84.09090909090908
nipper	39.28	190.5	86.36363636363636
GJF	26.49	185.42000000000002	77.27272727272727
ebizo	34.32	185.42000000000002	86.36363636363636
extremely	26.72	198.12	97.72727272727272
wwwwolf	24.94	190.5	81.81818181818181
matman	29.95	190.5	93.18181818181817
ravskel	29.54	187.96	90.9090909090909
Johnath	27.69	182.88	104.54545454545453
orlando	26.6	185.42000000000002	104.54545454545453
mattk	26.6	193.04	90.9090909090909
backtick	27.21	177.8	104.54545454545453
mikeszcz	29.26	187.96	79.54545454545453
wen	22.73	177.8	91.81818181818181
JoshO	24.95	198.12	95.45454545454545
dirtyrat	29.47	180.34	70.45454545454545
semaj	28.38	190.5	86.36363636363636
fxtech	33.61	180.34	81.81818181818181
mirwin	27.23	193.04	97.72727272727272
sune	29.39	182.88	72.72727272727272
maelstorm	31.42	182.88	86.36363636363636
slide	30.02	193.04	102.27272727272727
sej	24.94	190.5	99.99999999999999
kailden	33.41	198.12	113.63636363636363
tschwall	28.88	193.04	102.27272727272727
echuck	30.78	195.58	80
tripp	34.69	193.04	116.81818181818181
gtalvola	29.13	190.5	90.9090909090909
uweo	30.29	177.8	105.45454545454544
mengel	34.07	187.96	105.45454545454544
lars	28.03	180.34	95.45454545454545
jtauber	37.21	182.88	106.81818181818181
montdidier	27.85	185.42000000000002	88.63636363636363
Svartalf	25.76	182.88	90.9090909090909
Stab	23.29	177.8	90.9090909090909
hackle	25.55	187.96	104.54545454545453
djs	26.78	195.58	76.36363636363636
jasper	25.53	180.34	102.27272727272727
valen	24.17	177.8	97.72727272727272
gstein	35.23	177.8	90.9090909090909
Toby	27.23	180.34	97.72727272727272
bjn	26.11	185.42000000000002	86.36363636363636
chuck	28.24	185.42000000000002	88.63636363636363
jwz	32.17	187.96	104.99999999999999
parise	26.67	198.12	70.45454545454545
jpc	25.08	182.88	90.9090909090909
dannyobrien	26.01	182.88	90.9090909090909
imp	25.22	185.42000000000002	95.45454545454545
avi	30.51	182.88	86.36363636363636
lukem	28.29	187.96	86.36363636363636
seek3r	29.05	185.42000000000002	94.99999999999999
rohee	29.49	185.42000000000002	99.99999999999999
dnm	24.79	180.34	93.18181818181817
dugsong	25.37	182.88	99.99999999999999
bagder	31.84	198.12	90.9090909090909
NetHunter	32.95	187.96	86.81818181818181
jwing	23.64	185.42000000000002	83.63636363636363
ssheth	28.7	193.04	90.9090909090909
timp	34.51	182.88	84.09090909090908
spong	27.94	175.26	102.27272727272727
blizzard	26.52	182.88	81.81818181818181
msw	34.14	182.88	88.63636363636363
johnsonm	37.34	190.5	95.45454545454545
Adrian	30.16	180.34	99.99999999999999
bero	26.01	182.88	99.99999999999999
harald	34.52	182.88	94.09090909090908
jacobsan	24.94	180.34	87.72727272727272
ewan	28.49	187.96	111.36363636363636
AArthur	22.61	180.34	86.36363636363636
cam	30.55	190.5	86.36363636363636
riaan	31.51	185.42000000000002	77.27272727272727
prw	33.09	193.04	81.81818181818181
vlastyn	29.42	190.5	81.81818181818181
Bryce	28.29	190.5	84.09090909090908
phaedrus	27.05	180.34	88.63636363636363
willy	26.26	193.04	81.81818181818181
Maltranar	30.52	195.58	90.9090909090909
nwv	23.01	187.96	88.63636363636363
xealon	25.33	177.8	104.54545454545453
khazad	34.39	198.12	90.9090909090909
xach	22.31	185.42000000000002	95.9090909090909
tigert	27.92	185.42000000000002	95.45454545454545
neo	27.45	182.88	85.9090909090909
yosh	30.55	198.12	106.81818181818181
octobrx	31.24	185.42000000000002	81.81818181818181
raph	30.69	185.42000000000002	103.63636363636363
BrucePerens	26.77	187.96	88.63636363636363
rjones	25.75	190.5	99.99999999999999
amk	35.49	200.66	104.54545454545453
effbot	21.58	200.66	79.54545454545453
fdrake	27.73	185.42000000000002	107.72727272727272
jhermann	27.36	200.66	93.18181818181817
mwh	25.94	182.88	84.09090909090908
ShredWheat	27.77	185.42000000000002	90.9090909090909
4am	26.42	180.34	88.63636363636363
avix	24.09	187.96	81.81818181818181
jhyde	35.27	185.42000000000002	79.54545454545453
nata	26.75	177.8	86.36363636363636
lantern	28.81	193.04	88.18181818181817
olle	35.23	190.5	93.18181818181817
radel	27.05	187.96	80
jimmac	31.61	185.42000000000002	97.72727272727272
garrett	25.7	187.96	95.45454545454545
hadess	28.48	175.26	95.45454545454545
keltor	29.35	187.96	77.27272727272727
alex	23.54	177.8	86.36363636363636
jamesh	23.15	175.26	84.09090909090908
ramiro	26.9	190.5	106.81818181818181
pavlov	36.4	187.96	82.27272727272727
shaver	22.41	177.8	102.27272727272727
davem	25.57	190.5	99.99999999999999
maugrim	32.17	190.5	79.54545454545453
aigeek	25.9	185.42000000000002	106.81818181818181
lucas	27.32	180.34	77.27272727272727
Kay	25.08	185.42000000000002	99.99999999999999
DarkBlack	32.17	177.8	84.09090909090908
jmbarry	34.74	182.88	90.9090909090909
PhOeNiX	25.38	193.04	98.18181818181817
Judith	27.56	185.42000000000002	104.54545454545453
TheCorruptor	28.11	187.96	95.45454545454545
bolsh	22.53	187.96	105.9090909090909
kai	22.39	190.5	97.72727272727272
ryanc	30.74	190.5	84.09090909090908
choncho101	23.54	187.96	97.72727272727272
feldmark	34.75	177.8	96.36363636363636
milk	27.36	193.04	86.81818181818181
jflemer	28.48	210.82	88.63636363636363
mcg	30.19	190.5	88.63636363636363
asdgray	25.57	190.5	68.18181818181817
hominforinvestm	21.85	185.42000000000002	113.63636363636363
AntonA	33.09	190.5	97.72727272727272
mdekkers	32.69	187.96	113.63636363636363
todd	26.04	182.88	90.9090909090909
footrot	26.59	187.96	99.99999999999999
will	30.29	187.96	93.18181818181817
Dionys	30.52	182.88	93.18181818181817
josh	23.15	185.42000000000002	108.63636363636363
renata	32.51	193.04	88.63636363636363
Toskinha	28.92	187.96	93.18181818181817
seth	28.44	187.96	84.09090909090908
smiha	32.24	198.12	100.45454545454545
Lionfire	22.41	182.88	88.63636363636363
kuro5hin	25.22	193.04	95.45454545454545
toysruss	27.92	187.96	90.9090909090909
Inoshiro	32.95	187.96	90.9090909090909
paci	29.17	182.88	97.72727272727272
sama	25.38	187.96	84.09090909090908
ciro	32.34	190.5	93.18181818181817
cgabriel	27.69	185.42000000000002	95.45454545454545
panta	26.6	182.88	99.99999999999999
eugenia	35.88	180.34	81.81818181818181
mperry	42.6	198.12	95.45454545454545
AdeL	29.12	195.58	86.36363636363636
decouto	35.07	187.96	97.72727272727272
Penix	29.74	180.34	93.18181818181817
seanegan	25.48	177.8	99.99999999999999
chipx86	32.17	190.5	104.54545454545453
robilad	31.17	177.8	90.9090909090909
lrargerich	27.69	193.04	93.18181818181817
ClimbNorth	29.74	180.34	81.81818181818181
cTaylor	31.05	193.04	84.09090909090908
BattleCat	27.22	180.34	102.27272727272727
jpick	24.62	193.04	90.9090909090909
mrsbrisby	24.19	195.58	99.99999999999999
walpuski	29.13	198.12	93.18181818181817
banram	24.11	198.12	79.54545454545453
mutiny	28.41	182.88	79.54545454545453
satai	26.09	190.5	81.81818181818181
crahen	31.42	187.96	86.36363636363636
whenning	32.43	182.88	86.36363636363636
statbanana	29.75	190.5	90.9090909090909
gnutizen	27.39	185.42000000000002	89.54545454545453
cthrall	23.29	182.88	87.27272727272727
RhysJones	27.53	185.42000000000002	81.81818181818181
miah	24.06	190.5	88.63636363636363
mascot	31.15	182.88	93.18181818181817
Mondragon	24.62	182.88	105.9090909090909
MichaelCardenas	25.18	190.5	80.45454545454545
allanf	24.49	175.26	81.81818181818181
donscarletti	35.6	182.88	95.45454545454545
steinm	25.21	182.88	89.54545454545453
sascha	27.01	187.96	99.99999999999999
thies	24.18	193.04	88.63636363636363
zeev	37.43	187.96	91.81818181818181
kris	28.62	187.96	101.36363636363636
marcelo	29.14	185.42000000000002	93.63636363636363
acme	23.87	182.88	95.45454545454545
ralsina	23.03	180.34	84.09090909090908
riel	23.64	182.88	81.81818181818181
bcrl	36.51	187.96	72.72727272727272
alanr	28.62	185.42000000000002	90.9090909090909
zab	31.85	193.04	95.45454545454545
prumpf	30.06	185.42000000000002	89.09090909090908
jes	27.71	187.96	90.9090909090909
lmb	23.94	195.58	105.45454545454544
Telsa	29.86	185.42000000000002	99.54545454545453
chbm	24.57	185.42000000000002	97.72727272727272
rmk	24.06	185.42000000000002	90.9090909090909
dwmw2	24.96	182.88	102.27272727272727
morcego	24.63	175.26	93.63636363636363
seklos	39.38	185.42000000000002	113.63636363636363
roguemtl	29.45	187.96	75
axboe	32.18	180.34	77.27272727272727
ivan	34.08	175.26	70.9090909090909
lowcrash	26.63	177.8	93.18181818181817
mart	27.35	187.96	76.36363636363636
bradfitz	27.2	180.34	83.63636363636363
evan	27.01	182.88	104.54545454545453
dormando	32.33	193.04	104.54545454545453
revjim	23.19	180.34	111.36363636363636
starzz	28.49	187.96	86.36363636363636
Ender	34.19	190.5	93.18181818181817
china	25.14	182.88	90.9090909090909
gjuyn	21.52	198.12	90.9090909090909
rillian	32.51	182.88	83.63636363636363
g2boojum	27.23	190.5	77.27272727272727
kingja85	27.54	182.88	108.18181818181817
Archit	25.66	177.8	84.09090909090908
mglazer	29.99	193.04	86.36363636363636
brian	23.29	200.66	90.9090909090909
Tofu	28.63	180.34	103.63636363636363
thepug	24.68	203.2	85.45454545454545
nogbogfrog	34.08	193.04	86.36363636363636
stric	25.96	187.96	100.9090909090909
jonas	29.71	187.96	102.27272727272727
notzed	26.41	190.5	77.27272727272727
dyork	30.82	180.34	104.54545454545453
zach	32.16	190.5	99.99999999999999
jaz147	32.51	193.04	97.72727272727272
dmz	31.42	187.96	93.18181818181817
JZig	28.66	195.58	81.81818181818181
stargazer	24.97	185.42000000000002	77.27272727272727
fra	34.48	190.5	86.36363636363636
tdat	34.75	182.88	72.72727272727272
yelvington	26.36	182.88	99.54545454545453
danny	35.16	187.96	95.45454545454545
LazyJones	23.92	185.42000000000002	99.99999999999999
jeremyw	23.66	193.04	90.9090909090909
listen	28.32	190.5	90.9090909090909
mrw	24.57	175.26	85.45454545454545
sxw	28.08	187.96	84.09090909090908
wildmage	25.65	193.04	68.18181818181817
automaton	24.53	185.42000000000002	77.27272727272727
dwheeler	25.49	185.42000000000002	94.54545454545453
adduncan	24.2	182.88	93.18181818181817
billlyjoeray	29.19	187.96	93.18181818181817
djweis	32.03	190.5	93.18181818181817
verbal	31.28	187.96	116.81818181818181
tim	37.74	182.88	95.45454545454545
jdub	24.49	187.96	94.99999999999999
abw	32.26	195.58	84.09090909090908
nettrom	24.07	182.88	95.45454545454545
pawal	25.54	182.88	93.63636363636363
sabren	24.34	185.42000000000002	111.36363636363636
wainstead	29.86	185.42000000000002	99.99999999999999
gregorsamsa	22.53	180.34	86.36363636363636
Surfr	30.98	185.42000000000002	95.9090909090909
HiroProtagonist	30.09	185.42000000000002	90.9090909090909
rakholh	29.99	187.96	72.72727272727272
adamsc	23.87	195.58	85.45454545454545
ali	28.26	187.96	86.36363636363636
gallen	37.21	200.66	109.09090909090908
jra	30.57	180.34	97.72727272727272
hpa	38.49	180.34	84.09090909090908
chroma	27.56	185.42000000000002	87.72727272727272
leon	32.26	187.96	84.09090909090908
jda	31.62	190.5	102.27272727272727
nny	23.87	182.88	72.72727272727272
jrb	38.49	187.96	84.09090909090908
rbrady	22.3	175.26	109.09090909090908
malcolm	26.59	190.5	90.9090909090909
gilbertt	23.7	190.5	77.27272727272727
harinath	28.2	177.8	95.45454545454545
Rhys	29.43	185.42000000000002	94.99999999999999
rossigee	25.54	193.04	90.9090909090909
neale	33.03	182.88	88.63636363636363
i0lanthe	24.57	185.42000000000002	93.18181818181817
cronosII	30.02	187.96	94.99999999999999
johnmeacham	40.29	185.42000000000002	96.36363636363636
walters	33.61	193.04	110.9090909090909
gleblanc	28.11	185.42000000000002	84.09090909090908
MikeGTN	30.99	182.88	77.27272727272727
jfleck	25.33	190.5	93.18181818181817
pfh	31.17	185.42000000000002	86.36363636363636
charlie	26.24	187.96	86.36363636363636
voltron	23.13	190.5	106.81818181818181
UnNamed	30.23	175.26	97.72727272727272
Wilddev	31.03	182.88	93.18181818181817
nzkoz	27.77	180.34	86.36363636363636
gdvieira	23.85	182.88	88.63636363636363
misa	25.89	193.04	88.63636363636363
pop	29.05	185.42000000000002	94.99999999999999
garett	33.6	195.58	88.63636363636363
mdz	27.5	185.42000000000002	81.81818181818181
ts	25.3	187.96	90.9090909090909
ahvezda	40.77	190.5	84.09090909090908
geekd	30.03	187.96	90.9090909090909
sab39	32.26	180.34	85.9090909090909
mrbook	34.52	193.04	86.36363636363636
taw	27.99	187.96	86.36363636363636
syngin	32.34	193.04	90.9090909090909
salemioche	24.68	185.42000000000002	88.63636363636363
calum	34.27	187.96	84.09090909090908
naba	25.76	185.42000000000002	94.54545454545453
drake	30.22	185.42000000000002	89.54545454545453
jtjm	31.36	193.04	87.27272727272727
val	30.43	187.96	86.36363636363636
skh	35.16	195.58	75
katie	28.53	193.04	90.9090909090909
follower	23.74	198.12	81.81818181818181
dgh	25.84	193.04	86.36363636363636
techt	35.49	185.42000000000002	90.9090909090909
xiphmont	30.35	182.88	95.45454545454545
kahlage	25.08	190.5	84.09090909090908
flomo855	29.23	193.04	77.27272727272727
mwimer	25.79	190.5	77.27272727272727
whois	27.6	190.5	86.36363636363636
Acki	29.26	185.42000000000002	97.72727272727272
gert	24.07	190.5	72.72727272727272
rse	27.16	185.42000000000002	84.09090909090908
thrase	28.77	182.88	86.36363636363636
jamesm	23.03	187.96	94.99999999999999
elj	26.07	190.5	106.81818181818181
abeferlman	28.53	182.88	103.18181818181817
ldss	30.36	185.42000000000002	79.54545454545453
ashley	25.72	177.8	93.18181818181817
Uruk	24.64	187.96	106.81818181818181
pehranderson	31.03	185.42000000000002	109.09090909090908
billionaire	22.55	182.88	90.9090909090909
benadida	24.02	193.04	90.9090909090909
superpete	28.03	187.96	95.45454545454545
bribass	25.49	187.96	95.45454545454545
jfrisby	25.65	190.5	81.81818181818181
cdegroot	26.27	185.42000000000002	84.09090909090908
DV	37.3	182.88	88.18181818181817
claudio	31.59	190.5	88.63636363636363
manu	29.95	187.96	103.63636363636363
welisc	32.02	193.04	99.99999999999999
adubey	35.07	182.88	81.81818181818181
jLoki	25.75	185.42000000000002	99.99999999999999
chakie	31.39	190.5	86.36363636363636
lilo	39.49	187.96	70.45454545454545
timcw	35.72	193.04	93.18181818181817
jbowman	27.97	190.5	99.99999999999999
mishan	26.51	180.34	84.09090909090908
thom	29.13	195.58	97.72727272727272
dchapes	23.47	185.42000000000002	95.45454545454545
pelleb	29.57	185.42000000000002	81.81818181818181
krftkndl	24.02	185.42000000000002	103.18181818181817
futility	28.2	187.96	86.36363636363636
jao	25.14	187.96	84.09090909090908
wardv	26.59	185.42000000000002	90.9090909090909
drc	25.85	198.12	84.09090909090908
alexr	29.99	190.5	90.9090909090909
lerdsuwa	23.54	177.8	90.9090909090909
highgeek	28.06	182.88	90.9090909090909
Ilan	30.36	187.96	88.63636363636363
NuniaBiz	30.21	193.04	74.09090909090908
gt3	28.26	187.96	109.09090909090908
opticnoise	34.48	180.34	86.36363636363636
stevej	24.96	195.58	77.27272727272727
neurogato	22.41	193.04	90.9090909090909
ringbark	25.66	185.42000000000002	97.72727272727272
MartBrooks	26.42	190.5	90.9090909090909
uleonhardt	36.88	182.88	77.27272727272727
wow	34.68	172.72	90.9090909090909
jmoore	29.83	185.42000000000002	79.54545454545453
ncm	29.86	187.96	86.36363636363636
slm	31.05	193.04	96.36363636363636
Miod	29.74	185.42000000000002	81.81818181818181
gary	25.83	190.5	85.45454545454545
cmiller	31.74	195.58	102.27272727272727
sjanes71	25.49	185.42000000000002	86.36363636363636
djur	26.05	185.42000000000002	109.09090909090908
amars	23.46	182.88	84.09090909090908
ruda	35.55	190.5	84.09090909090908
minami	29.08	187.96	102.27272727272727
RossBurton	29.55	182.88	90.9090909090909
aleksey	33.77	193.04	101.36363636363636
slok	33.77	185.42000000000002	109.09090909090908
LotR	29.85	177.8	103.63636363636363
edd	29.58	175.26	90.9090909090909
salmoni	27.9	182.88	77.27272727272727
Judas	32.31	190.5	72.72727272727272
vdv	26.03	190.5	84.09090909090908
msa	22.42	187.96	75
connolly	30.18	190.5	77.27272727272727
bgeiger	23.74	185.42000000000002	113.63636363636363
Phoon	27.03	187.96	81.81818181818181
mulix	23.1	193.04	99.99999999999999
aleix	31.45	177.8	89.09090909090908
richdawe	42.3	203.2	81.81818181818181
Mort666	29.85	190.5	81.81818181818181
tclark	29.54	193.04	84.09090909090908
jhylton	28.92	182.88	99.99999999999999
Iain	36.4	190.5	86.36363636363636
wli	30.95	187.96	86.36363636363636
jimjag	39.28	185.42000000000002	90.9090909090909
TordJ	34.71	185.42000000000002	102.27272727272727
werner	22.86	182.88	93.18181818181817
kojima	30.67	190.5	99.99999999999999
bkuhn	24.77	180.34	86.36363636363636
clahey	35.43	180.34	93.18181818181817
Guillaume	34.85	180.34	95.9090909090909
jkh	25.85	177.8	86.36363636363636
jgg	30.39	182.88	90.9090909090909
jg	25.38	182.88	84.54545454545453
jenglish	30.46	185.42000000000002	81.81818181818181
elise	30.18	190.5	90.9090909090909
eivind	25.71	182.88	81.81818181818181
behdad	23.14	185.42000000000002	86.36363636363636
Anthony	30.82	187.96	90.9090909090909
jonb	29.43	180.34	84.09090909090908
knghtbrd	36.32	182.88	90.9090909090909
topher	28.48	175.26	95.45454545454545
chromatic	26.28	193.04	81.81818181818181
nik	25.03	187.96	95.45454545454545
jameskay	23.72	187.96	88.63636363636363
Scotbuff	32.3	187.96	86.36363636363636
jarcas	29.6	182.88	90.9090909090909
